OID_ZCTA5_20,GEOID_ZCTA5_20,NAMELSAD_ZCTA5_20,AREALAND_ZCTA5_20,AREAWATER_ZCTA5_20,MTFCC_ZCTA5_20,CLASSFP_ZCTA5_20,FUNCSTAT_ZCTA5_20,OID_PLACE_20,GEOID_PLACE_20,NAMELSAD_PLACE_20,AREALAND_PLACE_20,AREAWATER_PLACE_20,MTFCC_PLACE_20,CLASSFP_PLACE_20,FUNCSTAT_PLACE_20,AREALAND_PART,AREAWATER_PART
221704257865734,10475,ZCTA5 10475,3218509,160996,G6350,B5,S,27890287325779,3651000,New York city,778165283,445421632,G4110,C1,A,3218509,160996
221704257865783,10502,ZCTA5 10502,5397234,0,G6350,B5,S,27890701537857,3602506,Ardsley village,3421377,0,G4110,C1,A,3384610,0
221704257865789,10503,ZCTA5 10503,38497,0,G6350,B5,S,27890701537866,3637803,Irvington village,7225673,3341258,G4110,C1,A,38497,0
221704257865895,10504,ZCTA5 10504,41781352,4666629,G6350,B5,S,28090701530554,3602649,Armonk CDP,15368193,241581,G4210,U1,S,15368193,241581
221704257865965,10506,ZCTA5 10506,43080639,603412,G6350,B5,S,28090701530555,3605309,Bedford CDP,9219054,123149,G4210,U1,S,9171645,123149
221704257865996,10507,ZCTA5 10507,19239414,121168,G6350,B5,S,280903724138976,3605342,Bedford Hills CDP,2655312,0,G4210,U1,S,2655312,0
221704257866196,10509,ZCTA5 10509,93434341,8651989,G6350,B5,S,27890696197706,3608070,Brewster village,1270510,9659,G4110,C1,A,1270510,9659
221704257866196,10509,ZCTA5 10509,93434341,8651989,G6350,B5,S,2809015922351132,3608081,Brewster Heights CDP,1366127,0,G4210,U1,S,1366127,0
221704257866196,10509,ZCTA5 10509,93434341,8651989,G6350,B5,S,28090696197700,3608092,Brewster Hill CDP,2253880,285301,G4210,U1,S,2253880,285301
221704257866196,10509,ZCTA5 10509,93434341,8651989,G6350,B5,S,28090696197704,3656869,Peach Lake CDP,7461357,984234,G4210,U1,S,5683937,553358
221704257866196,10509,ZCTA5 10509,93434341,8651989,G6350,B5,S,28090696197705,3660103,Putnam Lake CDP,11793366,1085369,G4210,U1,S,2180453,132648
221704257866279,10510,ZCTA5 10510,26167168,266009,G6350,B5,S,27890701537858,3608103,Briarcliff Manor village,15527998,2167717,G4110,C1,A,15527998,49596
221704257866279,10510,ZCTA5 10510,26167168,266009,G6350,B5,S,27890701537872,3655530,Ossining village,8203208,8511138,G4110,C1,A,222613,56119
221704257866287,10511,ZCTA5 10511,3894002,135491,G6350,B5,S,27890701537860,3610341,Buchanan village,3666065,865561,G4110,C1,A,3660166,135491
221704257866287,10511,ZCTA5 10511,3894002,135491,G6350,B5,S,28090701530574,3677211,Verplanck CDP,1558511,1948448,G4210,U1,S,15956,0
221704257866484,10512,ZCTA5 10512,135153988,14423586,G6350,B5,S,28090696197701,3612518,Carmel CDP,23919528,5320602,G4210,U1,S,23919528,5320602
221704257866484,10512,ZCTA5 10512,135153988,14423586,G6350,B5,S,28090696197702,3640398,Lake Carmel CDP,13532014,861791,G4210,U1,S,13532014,861791
221704257866569,10514,ZCTA5 10514,32952964,294226,G6350,B5,S,28090701530556,3613805,Chappaqua CDP,2346536,40170,G4210,U1,S,2346536,40170
221704257866645,10516,ZCTA5 10516,81500615,1587119,G6350,B5,S,27890696197707,3616936,Cold Spring village,1537737,14144,G4110,C1,A,1537737,14144
221704257866645,10516,ZCTA5 10516,81500615,1587119,G6350,B5,S,27890696197708,3649781,Nelsonville village,2677636,2794,G4110,C1,A,2677636,2794
221704257866756,10520,ZCTA5 10520,37423358,3535635,G6350,B5,S,27890701537861,3619213,Croton-on-Hudson village,12155696,15696268,G4110,C1,A,12155696,681143
221704257866756,10520,ZCTA5 10520,37423358,3535635,G6350,B5,S,28090701530558,3619290,Crugers CDP,1719994,1475537,G4210,U1,S,1719994,102558
221704257866756,10520,ZCTA5 10520,37423358,3535635,G6350,B5,S,280903724139009,3648208,Montrose CDP,4196753,2164886,G4210,U1,S,279581,3837
221704257866894,10522,ZCTA5 10522,6328659,1772,G6350,B5,S,27890701537862,3620698,Dobbs Ferry village,6274830,1948211,G4110,C1,A,6274830,1772
221704257866894,10522,ZCTA5 10522,6328659,1772,G6350,B5,S,27890701537865,3632710,Hastings-on-Hudson village,5125595,2431182,G4110,C1,A,53829,0
221704257867049,10523,ZCTA5 10523,9442168,5284,G6350,B5,S,27890701537863,3624295,Elmsford village,2737100,0,G4110,C1,A,2611558,0
221704257867115,10526,ZCTA5 10526,9189313,1279066,G6350,B5,S,28090701530561,3629476,Golden's Bridge CDP,6243569,335370,G4210,U2,S,2918430,236882
221704257867206,10528,ZCTA5 10528,9787224,3801,G6350,B5,S,27890701537864,3632402,Harrison village,43422937,1746669,G4110,C1,A,9675325,3801
221704257867206,10528,ZCTA5 10528,9787224,3801,G6350,B5,S,27890701537868,3644831,Mamaroneck village,8311614,8822663,G4110,C1,A,2279,0
221704257867206,10528,ZCTA5 10528,9787224,3801,G6350,B5,S,27890701537878,3664309,Rye city,15157983,36700859,G4110,C5,A,109620,0
221704257867241,10530,ZCTA5 10530,10138211,21972,G6350,B5,S,28090701530562,3630642,Greenville CDP,6774073,88865,G4210,U1,S,1113842,21290
221704257867241,10530,ZCTA5 10530,10138211,21972,G6350,B5,S,28090701530563,3632523,Hartsdale CDP,2197493,0,G4210,U1,S,1636855,0
221704257867241,10530,ZCTA5 10530,10138211,21972,G6350,B5,S,27890701537880,3665431,Scarsdale village,17288625,20853,G4110,C1,A,88152,0
221704257867320,10532,ZCTA5 10532,6059316,10073,G6350,B5,S,28090701530564,3632842,Hawthorne CDP,2844944,0,G4210,U1,S,2844944,0
221704257867320,10532,ZCTA5 10532,6059316,10073,G6350,B5,S,28090701530572,3673715,Thornwood CDP,2892642,0,G4210,U1,S,57476,0
221704257867366,10533,ZCTA5 10533,9209214,145138,G6350,B5,S,27890701537866,3637803,Irvington village,7225673,3341258,G4110,C1,A,7187176,128031
221704257867366,10533,ZCTA5 10533,9209214,145138,G6350,B5,S,27890701537882,3673176,Tarrytown village,7603008,7130089,G4110,C1,A,154126,7531
221704257867367,10535,ZCTA5 10535,1178155,154348,G6350,B5,S,28090701530566,3638500,Jefferson Valley-Yorktown CDP,18023643,247862,G4210,U2,S,1178155,154348
221704257867436,10536,ZCTA5 10536,68937559,7271581,G6350,B5,S,28090701530561,3629476,Golden's Bridge CDP,6243569,335370,G4210,U2,S,3325139,98488
221704257867436,10536,ZCTA5 10536,68937559,7271581,G6350,B5,S,280903724139014,3638946,Katonah CDP,1901582,204039,G4210,U1,S,1901582,204039
221704257867474,10538,ZCTA5 10538,9101194,58775,G6350,B5,S,27890701537867,3641333,Larchmont village,2838001,5124,G4110,C1,A,2838001,2956
221704257867474,10538,ZCTA5 10538,9101194,58775,G6350,B5,S,27890701537868,3644831,Mamaroneck village,8311614,8822663,G4110,C1,A,176565,0
221704257867474,10538,ZCTA5 10538,9101194,58775,G6350,B5,S,27890701537871,3650617,New Rochelle city,26640882,7404359,G4110,C5,A,270067,7320
221704257867542,10541,ZCTA5 10541,64141890,4263048,G6350,B5,S,28090701530568,3642455,Lincolndale CDP,2495213,107435,G4210,U1,S,1981087,89210
221704257867542,10541,ZCTA5 10541,64141890,4263048,G6350,B5,S,28090696197703,3644534,Mahopac CDP,15872860,3085096,G4210,U1,S,15796486,3085096
2217026265990934,10542,ZCTA5 10542,76374,0,G6350,B5,S,28090696197703,3644534,Mahopac CDP,15872860,3085096,G4210,U1,S,76374,0
221704257867614,10543,ZCTA5 10543,11093308,373055,G6350,B5,S,27890701537868,3644831,Mamaroneck village,8311614,8822663,G4110,C1,A,8079915,373055
221704257867614,10543,ZCTA5 10543,11093308,373055,G6350,B5,S,27890701537880,3665431,Scarsdale village,17288625,20853,G4110,C1,A,316034,0
221704257867628,10546,ZCTA5 10546,3122927,12947,G6350,B5,S,2809015707515984,3647482,Millwood CDP,1559582,12947,G4210,U1,S,1559582,12947
221704257867653,10547,ZCTA5 10547,12686484,500810,G6350,B5,S,28090701530557,3619092,Crompond CDP,6280014,51123,G4210,U1,S,2504871,0
221704257867653,10547,ZCTA5 10547,12686484,500810,G6350,B5,S,28090701530567,3640689,Lake Mohegan CDP,7477429,500810,G4210,U1,S,6986620,500810
221704257867653,10547,ZCTA5 10547,12686484,500810,G6350,B5,S,28090701530571,3667279,Shrub Oak CDP,4087493,69152,G4210,U1,S,1319847,0
221704257867698,10548,ZCTA5 10548,5339864,137045,G6350,B5,S,27890701537860,3610341,Buchanan village,3666065,865561,G4110,C1,A,5899,232
221704257867698,10548,ZCTA5 10548,5339864,137045,G6350,B5,S,280903724139009,3648208,Montrose CDP,4196753,2164886,G4210,U1,S,3917172,136813
221704257867778,10549,ZCTA5 10549,49451202,1633816,G6350,B5,S,28090701530555,3605309,Bedford CDP,9219054,123149,G4210,U1,S,47409,0
221704257867778,10549,ZCTA5 10549,49451202,1633816,G6350,B5,S,27890701537869,3648890,Mount Kisco village,7877311,78917,G4110,C1,A,7877311,78917
221704257867856,10550,ZCTA5 10550,5149451,26819,G6350,B5,S,27890701537870,3649121,Mount Vernon city,11377785,44440,G4110,C5,A,5148364,26819
221704257867856,10550,ZCTA5 10550,5149451,26819,G6350,B5,S,27890287325779,3651000,New York city,778165283,445421632,G4110,C1,A,1087,0
221704257867933,10552,ZCTA5 10552,4274378,23529,G6350,B5,S,27890701537870,3649121,Mount Vernon city,11377785,44440,G4110,C5,A,4255379,17621
221704257867933,10552,ZCTA5 10552,4274378,23529,G6350,B5,S,27890701537874,3657001,Pelham village,2129386,5908,G4110,C1,A,18999,5908
221704257867947,10553,ZCTA5 10553,1807942,0,G6350,B5,S,27890701537870,3649121,Mount Vernon city,11377785,44440,G4110,C5,A,1793326,0
221704257867947,10553,ZCTA5 10553,1807942,0,G6350,B5,S,27890701537874,3657001,Pelham village,2129386,5908,G4110,C1,A,14616,0
221704257867958,10560,ZCTA5 10560,54139930,3544254,G6350,B5,S,28090696197704,3656869,Peach Lake CDP,7461357,984234,G4210,U1,S,1777420,430876
221704257868159,10562,ZCTA5 10562,34999316,1413539,G6350,B5,S,27890701537872,3655530,Ossining village,8203208,8511138,G4110,C1,A,7980595,111
221704257868290,10566,ZCTA5 10566,11245243,599227,G6350,B5,S,27890701537873,3656979,Peekskill city,11251161,3177119,G4110,C5,A,11245243,599227
221704257868352,10567,ZCTA5 10567,58316435,1097847,G6350,B5,S,28090701530557,3619092,Crompond CDP,6280014,51123,G4210,U1,S,1271618,3208
221704257868352,10567,ZCTA5 10567,58316435,1097847,G6350,B5,S,27890701537873,3656979,Peekskill city,11251161,3177119,G4110,C5,A,4362,0
221704257868449,10570,ZCTA5 10570,18441825,222178,G6350,B5,S,27890701537876,3658728,Pleasantville village,4798715,6261,G4110,C1,A,4798715,6261
221704257868449,10570,ZCTA5 10570,18441825,222178,G6350,B5,S,28090701530572,3673715,Thornwood CDP,2892642,0,G4210,U1,S,150484,0
221704257868601,10573,ZCTA5 10573,14162379,274392,G6350,B5,S,27890701537864,3632402,Harrison village,43422937,1746669,G4110,C1,A,123318,30761
221704257868601,10573,ZCTA5 10573,14162379,274392,G6350,B5,S,27890701537877,3659223,Port Chester village,6029919,185190,G4110,C1,A,5997023,185190
221704257868601,10573,ZCTA5 10573,14162379,274392,G6350,B5,S,27890701537878,3664309,Rye city,15157983,36700859,G4110,C5,A,108991,0
221704257868601,10573,ZCTA5 10573,14162379,274392,G6350,B5,S,27890701537879,3664325,Rye Brook village,8879538,58441,G4110,C1,A,7933047,58441
221704257868614,10576,ZCTA5 10576,58025007,2305642,G6350,B5,S,28090701530569,3665948,Scotts Corners CDP,4592575,0,G4210,U1,S,4592575,0
221704257868624,10577,ZCTA5 10577,17172662,83550,G6350,B5,S,27890701537864,3632402,Harrison village,43422937,1746669,G4110,C1,A,17163649,83550
221704257868624,10577,ZCTA5 10577,17172662,83550,G6350,B5,S,27890701537879,3664325,Rye Brook village,8879538,58441,G4110,C1,A,9013,0
221704257868820,10580,ZCTA5 10580,21633637,518758,G6350,B5,S,27890701537864,3632402,Harrison village,43422937,1746669,G4110,C1,A,6770088,18989
221704257868820,10580,ZCTA5 10580,21633637,518758,G6350,B5,S,27890701537868,3644831,Mamaroneck village,8311614,8822663,G4110,C1,A,45630,0
221704257868820,10580,ZCTA5 10580,21633637,518758,G6350,B5,S,27890701537877,3659223,Port Chester village,6029919,185190,G4110,C1,A,32896,0
221704257868820,10580,ZCTA5 10580,21633637,518758,G6350,B5,S,27890701537878,3664309,Rye city,15157983,36700859,G4110,C5,A,14785023,499769
221704257869129,10583,ZCTA5 10583,32186058,96922,G6350,B5,S,27890701537857,3602506,Ardsley village,3421377,0,G4110,C1,A,36767,0
221704257869129,10583,ZCTA5 10583,32186058,96922,G6350,B5,S,28090701530559,3621809,Eastchester CDP,8548837,293167,G4210,U1,S,3100530,0
221704257869129,10583,ZCTA5 10583,32186058,96922,G6350,B5,S,28090701530562,3630642,Greenville CDP,6774073,88865,G4210,U1,S,5660231,67575
221704257869129,10583,ZCTA5 10583,32186058,96922,G6350,B5,S,28090701530563,3632523,Hartsdale CDP,2197493,0,G4210,U1,S,560638,0
221704257869129,10583,ZCTA5 10583,32186058,96922,G6350,B5,S,27890701537871,3650617,New Rochelle city,26640882,7404359,G4110,C5,A,1889426,8494
221704257869129,10583,ZCTA5 10583,32186058,96922,G6350,B5,S,27890701537880,3665431,Scarsdale village,17288625,20853,G4110,C1,A,16884439,20853
221704257869129,10583,ZCTA5 10583,32186058,96922,G6350,B5,S,27890701537885,3684000,Yonkers city,46634438,5850607,G4110,C5,A,1353855,0
221704257869199,10588,ZCTA5 10588,4210374,69152,G6350,B5,S,28090701530566,3638500,Jefferson Valley-Yorktown CDP,18023643,247862,G4210,U2,S,833724,0
221704257869199,10588,ZCTA5 10588,4210374,69152,G6350,B5,S,28090701530567,3640689,Lake Mohegan CDP,7477429,500810,G4210,U1,S,490809,0
221704257869199,10588,ZCTA5 10588,4210374,69152,G6350,B5,S,28090701530571,3667279,Shrub Oak CDP,4087493,69152,G4210,U1,S,2767646,69152
221704257869306,10589,ZCTA5 10589,17825867,754770,G6350,B5,S,28090701530565,3634118,Heritage Hills CDP,4833175,100127,G4210,U1,S,4833175,100127
221704257869306,10589,ZCTA5 10589,17825867,754770,G6350,B5,S,28090701530568,3642455,Lincolndale CDP,2495213,107435,G4210,U1,S,514126,18225
221704257869453,10591,ZCTA5 10591,24360182,571462,G6350,B5,S,27890701537863,3624295,Elmsford village,2737100,0,G4110,C1,A,14877,0
221704257869453,10591,ZCTA5 10591,24360182,571462,G6350,B5,S,27890701537881,3667638,Sleepy Hollow village,5809691,7674764,G4110,C1,A,5809691,46669
221704257869453,10591,ZCTA5 10591,24360182,571462,G6350,B5,S,27890701537882,3673176,Tarrytown village,7603008,7130089,G4110,C1,A,7448882,376028
221704257869476,10594,ZCTA5 10594,6680322,0,G6350,B5,S,28090701530572,3673715,Thornwood CDP,2892642,0,G4210,U1,S,2684682,0
221704257869491,10595,ZCTA5 10595,13778011,2436686,G6350,B5,S,28090701530573,3676639,Valhalla CDP,2148536,0,G4210,U1,S,2148536,0
221704257869492,10596,ZCTA5 10596,1542555,281804,G6350,B5,S,280903724139009,3648208,Montrose CDP,4196753,2164886,G4210,U1,S,0,3399
221704257869492,10596,ZCTA5 10596,1542555,281804,G6350,B5,S,28090701530574,3677211,Verplanck CDP,1558511,1948448,G4210,U1,S,1542555,278405
221704257869609,10598,ZCTA5 10598,65435104,6154256,G6350,B5,S,28090701530557,3619092,Crompond CDP,6280014,51123,G4210,U1,S,2503525,47915
221704257869609,10598,ZCTA5 10598,65435104,6154256,G6350,B5,S,28090701530566,3638500,Jefferson Valley-Yorktown CDP,18023643,247862,G4210,U2,S,16011764,93514
221704257869609,10598,ZCTA5 10598,65435104,6154256,G6350,B5,S,28090701530570,3666872,Shenorock CDP,1813741,76185,G4210,U1,S,1813741,76185
221704257869609,10598,ZCTA5 10598,65435104,6154256,G6350,B5,S,28090701530575,3684088,Yorktown Heights CDP,2379367,8652,G4210,U1,S,2379367,8652
221704257869611,10601,ZCTA5 10601,1672300,0,G6350,B5,S,27890701537884,3681677,White Plains city,25217999,318753,G4110,C5,A,1672300,0
221704257869705,10603,ZCTA5 10603,8725223,19223,G6350,B5,S,28090701530560,3625120,Fairview CDP,1108886,6973,G4210,U1,S,369185,0
221704257869705,10603,ZCTA5 10603,8725223,19223,G6350,B5,S,27890701537884,3681677,White Plains city,25217999,318753,G4110,C5,A,1926332,12500
221704257869730,10604,ZCTA5 10604,17487112,3353995,G6350,B5,S,27890701537864,3632402,Harrison village,43422937,1746669,G4110,C1,A,9413194,1605900
221704257869730,10604,ZCTA5 10604,17487112,3353995,G6350,B5,S,27890701537879,3664325,Rye Brook village,8879538,58441,G4110,C1,A,937478,0
221704257869730,10604,ZCTA5 10604,17487112,3353995,G6350,B5,S,27890701537884,3681677,White Plains city,25217999,318753,G4110,C5,A,4079631,282541
221704257869845,10605,ZCTA5 10605,13910950,27380,G6350,B5,S,27890701537864,3632402,Harrison village,43422937,1746669,G4110,C1,A,277363,3668
221704257869845,10605,ZCTA5 10605,13910950,27380,G6350,B5,S,27890701537884,3681677,White Plains city,25217999,318753,G4110,C5,A,13633587,23712
221704257869890,10606,ZCTA5 10606,3843643,0,G6350,B5,S,27890701537884,3681677,White Plains city,25217999,318753,G4110,C5,A,3817903,0
221704257869931,10607,ZCTA5 10607,5544989,12442,G6350,B5,S,27890701537863,3624295,Elmsford village,2737100,0,G4110,C1,A,110665,0
221704257869931,10607,ZCTA5 10607,5544989,12442,G6350,B5,S,28090701530560,3625120,Fairview CDP,1108886,6973,G4210,U1,S,739701,6973
221704257869931,10607,ZCTA5 10607,5544989,12442,G6350,B5,S,27890701537884,3681677,White Plains city,25217999,318753,G4110,C5,A,88246,0
221704257869979,10701,ZCTA5 10701,11341985,0,G6350,B5,S,27890701537865,3632710,Hastings-on-Hudson village,5125595,2431182,G4110,C1,A,132760,0
221704257869979,10701,ZCTA5 10701,11341985,0,G6350,B5,S,27890701537885,3684000,Yonkers city,46634438,5850607,G4110,C5,A,11209225,0
221704257869997,10703,ZCTA5 10703,4070489,0,G6350,B5,S,27890701537885,3684000,Yonkers city,46634438,5850607,G4110,C5,A,4070489,0
221704257870077,10704,ZCTA5 10704,6913768,355475,G6350,B5,S,27890701537885,3684000,Yonkers city,46634438,5850607,G4110,C5,A,6913768,355475
221704257870223,10705,ZCTA5 10705,5732991,59198,G6350,B5,S,27890701537885,3684000,Yonkers city,46634438,5850607,G4110,C5,A,5732991,59198
221704257870293,10706,ZCTA5 10706,6897699,0,G6350,B5,S,27890701537865,3632710,Hastings-on-Hudson village,5125595,2431182,G4110,C1,A,4939006,0
221704257870359,10707,ZCTA5 10707,3288551,0,G6350,B5,S,28090701530559,3621809,Eastchester CDP,8548837,293167,G4210,U1,S,117949,0
221704257870359,10707,ZCTA5 10707,3288551,0,G6350,B5,S,27890701537883,3675583,Tuckahoe village,1556633,0,G4110,C1,A,1506085,0
221704257870359,10707,ZCTA5 10707,3288551,0,G6350,B5,S,27890701537885,3684000,Yonkers city,46634438,5850607,G4110,C5,A,1664517,0
221704257870546,10708,ZCTA5 10708,7597173,33690,G6350,B5,S,27890701537859,3608532,Bronxville village,2518650,0,G4110,C1,A,2518650,0
221704257870546,10708,ZCTA5 10708,7597173,33690,G6350,B5,S,28090701530559,3621809,Eastchester CDP,8548837,293167,G4210,U1,S,1353760,33690
221704257870546,10708,ZCTA5 10708,7597173,33690,G6350,B5,S,27890701537870,3649121,Mount Vernon city,11377785,44440,G4110,C5,A,146035,0
221704257870546,10708,ZCTA5 10708,7597173,33690,G6350,B5,S,27890701537883,3675583,Tuckahoe village,1556633,0,G4110,C1,A,37337,0
221704257870546,10708,ZCTA5 10708,7597173,33690,G6350,B5,S,27890701537885,3684000,Yonkers city,46634438,5850607,G4110,C5,A,3541391,0
221704257870577,10709,ZCTA5 10709,4028082,268518,G6350,B5,S,28090701530559,3621809,Eastchester CDP,8548837,293167,G4210,U1,S,3976598,259477
221704257870577,10709,ZCTA5 10709,4028082,268518,G6350,B5,S,27890701537871,3650617,New Rochelle city,26640882,7404359,G4110,C5,A,41367,9041
221704257870577,10709,ZCTA5 10709,4028082,268518,G6350,B5,S,27890701537883,3675583,Tuckahoe village,1556633,0,G4110,C1,A,10117,0
221704257870650,10710,ZCTA5 10710,11921274,674781,G6350,B5,S,27890701537883,3675583,Tuckahoe village,1556633,0,G4110,C1,A,3094,0
221704257870650,10710,ZCTA5 10710,11921274,674781,G6350,B5,S,27890701537885,3684000,Yonkers city,46634438,5850607,G4110,C5,A,11918180,674781
221704257870885,10801,ZCTA5 10801,8870666,108492,G6350,B5,S,27890701537871,3650617,New Rochelle city,26640882,7404359,G4110,C5,A,8863284,108492
221704257870896,10803,ZCTA5 10803,5729978,113499,G6350,B5,S,27890701537870,3649121,Mount Vernon city,11377785,44440,G4110,C5,A,34681,0
221704257870896,10803,ZCTA5 10803,5729978,113499,G6350,B5,S,27890701537871,3650617,New Rochelle city,26640882,7404359,G4110,C5,A,47645,0
221704257870896,10803,ZCTA5 10803,5729978,113499,G6350,B5,S,27890287325779,3651000,New York city,778165283,445421632,G4110,C1,A,48427,0
221704257870896,10803,ZCTA5 10803,5729978,113499,G6350,B5,S,27890701537874,3657001,Pelham village,2129386,5908,G4110,C1,A,2095771,0
221704257870896,10803,ZCTA5 10803,5729978,113499,G6350,B5,S,27890701537875,3657023,Pelham Manor village,3503454,113499,G4110,C1,A,3503454,113499
221704257870924,10804,ZCTA5 10804,11079287,261576,G6350,B5,S,27890701537871,3650617,New Rochelle city,26640882,7404359,G4110,C5,A,11079287,261576
221704257870937,10805,ZCTA5 10805,4431239,6271800,G6350,B5,S,27890701537871,3650617,New Rochelle city,26640882,7404359,G4110,C5,A,4431239,6271800
221704257870999,10901,ZCTA5 10901,60975142,262573,G6350,B5,S,27890697016747,3600408,Airmont village,11823371,4574,G4110,C1,A,4616828,0
221704257870999,10901,ZCTA5 10901,60975142,262573,G6350,B5,S,27890697016753,3648090,Montebello village,11183471,24636,G4110,C1,A,11183471,24636
221704257870999,10901,ZCTA5 10901,60975142,262573,G6350,B5,S,27890697016758,3658992,Pomona village,6209013,0,G4110,C1,A,1084099,0
221704257870999,10901,ZCTA5 10901,60975142,262573,G6350,B5,S,27890697016762,3671894,Suffern village,5430480,83599,G4110,C1,A,5430480,83599
221704257870999,10901,ZCTA5 10901,60975142,262573,G6350,B5,S,28090697012623,3677574,Viola CDP,7161423,1659,G4210,U1,S,2649654,1659
221704257870999,10901,ZCTA5 10901,60975142,262573,G6350,B5,S,27890697016764,3679174,Wesley Hills village,8683188,60545,G4110,C1,A,4138959,50740
221704257871075,10913,ZCTA5 10913,10743783,281308,G6350,B5,S,28090697012610,3606860,Blauvelt CDP,11660789,281308,G4210,U1,S,10569475,281308
221704257871075,10913,ZCTA5 10913,10743783,281308,G6350,B5,S,28090697012617,3655167,Orangeburg CDP,7932895,0,G4210,U1,S,174308,0
221704257871096,10916,ZCTA5 10916,60825105,452996,G6350,B5,S,27890732195710,3646162,Maybrook village,3507463,14293,G4110,C1,A,1229899,14293
221704257871113,10917,ZCTA5 10917,12476047,733187,G6350,B5,S,278901931846489,3682750,Woodbury village,92141179,2747485,G4110,C1,A,12476047,733187
