P1_001N,state,county,tract,block
5,36,113,070604,1004
11,36,113,070604,1008
31,36,113,070604,2002
2,36,113,070604,2005
5,36,113,070604,2009
24,36,113,070604,2012
16,36,113,070604,2015
25,36,113,070604,2019
3,36,113,070604,3003
20,36,113,070604,3007
0,36,113,070604,3010
128,36,113,070604,3028
28,36,113,070604,3031
15,36,113,070604,3034
12,36,113,070604,3037
38,36,113,070604,3041
0,36,113,070604,3042
10,36,113,070604,3045
46,36,113,070604,3039
15,36,113,070604,2020
214,36,113,070701,1001
99,36,113,070701,1002
61,36,113,070701,1003
43,36,113,070701,1005
16,36,113,070701,1006
25,36,113,070701,1008
4,36,113,070701,1009
13,36,113,070701,1011
0,36,113,070701,1012
0,36,113,070701,1013
78,36,113,070701,1015
73,36,113,070701,1016
25,36,113,070701,1018
20,36,113,070701,1019
18,36,113,070701,1020
7,36,113,070701,1021
59,36,113,070701,1022
97,36,113,070701,1023
59,36,113,070701,1024
49,36,113,070701,1025
52,36,113,070701,1026
10,36,113,070701,1027
12,36,113,070701,1028
25,36,113,070701,1029
75,36,113,070701,2000
581,36,113,070701,2001
0,36,113,070701,2002
27,36,113,070701,2004
138,36,113,070701,2005
221,36,113,070701,3000
42,36,113,070701,3002
2,36,113,070701,3003
395,36,113,070701,3005
133,36,113,070701,3006
251,36,113,070701,3008
7,36,113,070701,3009
19,36,113,070701,3010
95,36,113,070701,3012
20,36,113,070701,3013
27,36,113,070701,3015
7,36,113,070701,3016
0,36,113,070701,4001
370,36,113,070701,4002
91,36,113,070701,4003
30,36,113,070701,4005
11,36,113,070701,4006
0,36,113,070701,4008
0,36,113,070701,4009
0,36,113,070701,4011
0,36,113,070701,4012
0,36,113,070701,4013
0,36,113,070701,4016
26,36,113,070701,4017
0,36,113,070701,4018
113,36,113,070701,1000
35,36,113,070701,1004
42,36,113,070701,1007
34,36,113,070701,1010
100,36,113,070701,1014
15,36,113,070701,1017
40,36,113,070701,2003
36,36,113,070701,3001
0,36,113,070701,3004
56,36,113,070701,3007
45,36,113,070701,3011
9,36,113,070701,3014
94,36,113,070701,4000
42,36,113,070701,4004
76,36,113,070701,4007
0,36,113,070701,4010
6,36,113,070701,4014
5,36,113,070701,4015
510,36,113,070702,2043
76,36,113,070702,2044
28,36,113,070702,2045
183,36,113,070702,1000
53,36,113,070702,1001
36,36,113,070702,1002
0,36,113,070702,1003
151,36,113,070702,1004
23,36,113,070702,1005
13,36,113,070702,1006
0,36,113,070702,1007
9,36,113,070702,1008
11,36,113,070702,1009
21,36,113,070702,1010
571,36,113,070702,1011
51,36,113,070702,1013
116,36,113,070702,1014
53,36,113,070702,1015
56,36,113,070702,1017
44,36,113,070702,1018
42,36,113,070702,1020
30,36,113,070702,1021
25,36,113,070702,1023
97,36,113,070702,1024
0,36,113,070702,1025
0,36,113,070702,1027
0,36,113,070702,1028
56,36,113,070702,1030
86,36,113,070702,1031
30,36,113,070702,1033
0,36,113,070702,2000
118,36,113,070702,2001
124,36,113,070702,2003
361,36,113,070702,2004
44,36,113,070702,2006
69,36,113,070702,2007
38,36,113,070702,2009
40,36,113,070702,2010
0,36,113,070702,2011
22,36,113,070702,2014
33,36,113,070702,2015
14,36,113,070702,2016
81,36,113,070702,2017
20,36,113,070702,2018
36,36,113,070702,2019
31,36,113,070702,2020
114,36,113,070702,2021
38,36,113,070702,2022
61,36,113,070702,2023
37,36,113,070702,2024
38,36,113,070702,2025
40,36,113,070702,2026
45,36,113,070702,2027
93,36,113,070702,2028
85,36,113,070702,2029
62,36,113,070702,2031
50,36,113,070702,2032
46,36,113,070702,2033
6,36,113,070702,2035
41,36,113,070702,2036
0,36,113,070702,2039
26,36,113,070702,2041
0,36,113,070702,2042
35,36,113,070702,1012
37,36,113,070702,1016
58,36,113,070702,1019
22,36,113,070702,1022
0,36,113,070702,1026
222,36,113,070702,1029
26,36,113,070702,1032
45,36,113,070702,2002
65,36,113,070702,2005
32,36,113,070702,2008
26,36,113,070702,2012
70,36,113,070702,2030
0,36,113,070702,2034
55,36,113,070702,2037
0,36,113,070702,2040
32,36,113,070702,2013
0,36,113,070702,2038
149,36,113,070801,1001
0,36,113,070801,1002
32,36,113,070801,1004
52,36,113,070801,1005
0,36,113,070801,1007
17,36,113,070801,1008
53,36,113,070801,1009
22,36,113,070801,1011
14,36,113,070801,1012
41,36,113,070801,1014
19,36,113,070801,1015
0,36,113,070801,1017
0,36,113,070801,1018
7,36,113,070801,1019
30,36,113,070801,1020
31,36,113,070801,1021
94,36,113,070801,1022
51,36,113,070801,1023
47,36,113,070801,1024
117,36,113,070801,1025
61,36,113,070801,1026
37,36,113,070801,1027
539,36,113,070801,1028
0,36,113,070801,1029
71,36,113,070801,1030
37,36,113,070801,1031
64,36,113,070801,1033
42,36,113,070801,1034
28,36,113,070801,1035
106,36,113,070801,1037
13,36,113,070801,1038
14,36,113,070801,1040
35,36,113,070801,1041
0,36,113,070801,1043
52,36,113,070801,1044
50,36,113,070801,1045
42,36,113,070801,1047
0,36,113,070801,1048
42,36,113,070801,1050
38,36,113,070801,1051
0,36,113,070801,2000
0,36,113,070801,2001
0,36,113,070801,2002
6,36,113,070801,2004
0,36,113,070801,2005
475,36,113,070801,2007
59,36,113,070801,2008
55,36,113,070801,2010
89,36,113,070801,2011
46,36,113,070801,2012
39,36,113,070801,2015
28,36,113,070801,2016
0,36,113,070801,2017
29,36,113,070801,2018
96,36,113,070801,2019
29,36,113,070801,2020
11,36,113,070801,2021
13,36,113,070801,2022
13,36,113,070801,2023
155,36,113,070801,2024
9,36,113,070801,2025
24,36,113,070801,2026
21,36,113,070801,2027
0,36,113,070801,2028
0,36,113,070801,2029
0,36,113,070801,1000
33,36,113,070801,1003
36,36,113,070801,1006
227,36,113,070801,1010
28,36,113,070801,1013
0,36,113,070801,1016
24,36,113,070801,1032
0,36,113,070801,1036
51,36,113,070801,1039
0,36,113,070801,1042
67,36,113,070801,1046
0,36,113,070801,1049
0,36,113,070801,1052
0,36,113,070801,2003
0,36,113,070801,2006
57,36,113,070801,2009
128,36,113,070801,2013
64,36,113,070801,2014
32,36,113,070802,1001
0,36,113,070802,1002
47,36,113,070802,1003
0,36,113,070802,1005
29,36,113,070802,1006
21,36,113,070802,1008
11,36,113,070802,1009
31,36,113,070802,1011
11,36,113,070802,1012
18,36,113,070802,1013
0,36,113,070802,1015
0,36,113,070802,1016
74,36,113,070802,1018
36,36,113,070802,1019
11,36,113,070802,1021
29,36,113,070802,1022
0,36,113,070802,1023
0,36,113,070802,1025
8,36,113,070802,1026
74,36,113,070802,2001
36,36,113,070802,2002
16,36,113,070802,2004
15,36,113,070802,2005
22,36,113,070802,2006
19,36,113,070802,2009
36,36,113,070802,2010
22,36,113,070802,2011
35,36,113,070802,2012
99,36,113,070802,2013
91,36,113,070802,2014
129,36,113,070802,2015
39,36,113,070802,2016
105,36,113,070802,2017
326,36,113,070802,2018
16,36,113,070802,2019
21,36,113,070802,2020
35,36,113,070802,2021
41,36,113,070802,2022
86,36,113,070802,2023
33,36,113,070802,2024
91,36,113,070802,2025
31,36,113,070802,2027
19,36,113,070802,2028
24,36,113,070802,2030
8,36,113,070802,2031
252,36,113,070802,2033
0,36,113,070802,2034
14,36,113,070802,2036
38,36,113,070802,2038
25,36,113,070802,2040
25,36,113,070802,2041
0,36,113,070802,2043
0,36,113,070802,2044
22,36,113,070802,2046
36,36,113,070802,2047
140,36,113,070802,2049
0,36,113,070802,2050
0,36,113,070802,2051
50,36,113,070802,2053
0,36,113,070802,2054
0,36,113,070802,2056
73,36,113,070802,2042
0,36,113,070802,2045
10,36,113,070802,2048
17,36,113,070802,2052
0,36,113,070802,2055
51,36,113,070802,1000
140,36,113,070802,1004
152,36,113,070802,1007
35,36,113,070802,1010
0,36,113,070802,1014
43,36,113,070802,1017
38,36,113,070802,1020
98,36,113,070802,1024
0,36,113,070802,2000
29,36,113,070802,2003
19,36,113,070802,2007
29,36,113,070802,2026
40,36,113,070802,2029
33,36,113,070802,2032
13,36,113,070802,2035
66,36,113,070802,2039
29,36,113,070802,2008
21,36,113,070802,2037
36,36,113,070900,3004
15,36,113,070900,3005
38,36,113,070900,3006
135,36,113,070900,3007
22,36,113,070900,3008
50,36,113,070900,3009
31,36,113,070900,3010
20,36,113,070900,3012
62,36,113,070900,3014
53,36,113,070900,3015
161,36,113,070900,3017
3,36,113,070900,3018
13,36,113,070900,3020
79,36,113,070900,3021
30,36,113,070900,3023
37,36,113,070900,3024
55,36,113,070900,3025
0,36,113,070900,3027
0,36,113,070900,4000
0,36,113,070900,4002
0,36,113,070900,4003
23,36,113,070900,4005
36,36,113,070900,4006
13,36,113,070900,4008
6,36,113,070900,4009
54,36,113,070900,4010
62,36,113,070900,4012
18,36,113,070900,4013
17,36,113,070900,1000
2,36,113,070900,1002
0,36,113,070900,1003
70,36,113,070900,1004
109,36,113,070900,1005
29,36,113,070900,1006
18,36,113,070900,1007
8,36,113,070900,1008
37,36,113,070900,1009
153,36,113,070900,1010
18,36,113,070900,1011
28,36,113,070900,1012
10,36,113,070900,1013
98,36,113,070900,1014
6,36,113,070900,1015
35,36,113,070900,1017
34,36,113,070900,1019
20,36,113,070900,1020
12,36,113,070900,2000
38,36,113,070900,2001
19,36,113,070900,2003
29,36,113,070900,2004
33,36,113,070900,2006
43,36,113,070900,2007
39,36,113,070900,2008
50,36,113,070900,2010
33,36,113,070900,2011
48,36,113,070900,2013
46,36,113,070900,2014
18,36,113,070900,2016
38,36,113,070900,2017
44,36,113,070900,2019
23,36,113,070900,2020
38,36,113,070900,2021
620,36,113,070900,2023
29,36,113,070900,2024
73,36,113,070900,2026
35,36,113,070900,2027
28,36,113,070900,2029
7,36,113,070900,2030
1,36,113,070900,2031
43,36,113,070900,2032
65,36,113,070900,2033
17,36,113,070900,2034
89,36,113,070900,3000
57,36,113,070900,3001
52,36,113,070900,3002
35,36,113,070900,3003
39,36,113,070900,1001
149,36,113,070900,1018
17,36,113,070900,1021
188,36,113,070900,2002
210,36,113,070900,2005
100,36,113,070900,2009
26,36,113,070900,2012
45,36,113,070900,2015
24,36,113,070900,2018
21,36,113,070900,2022
15,36,113,070900,2025
25,36,113,070900,2028
253,36,113,070900,3013
34,36,113,070900,3016
107,36,113,070900,3019
31,36,113,070900,3022
0,36,113,070900,3026
8,36,113,070900,4001
19,36,113,070900,4004
51,36,113,070900,4007
0,36,113,070900,4011
11,36,113,070900,1016
34,36,113,070900,3011
2,36,113,071000,1001
0,36,113,071000,1002
17,36,113,071000,1004
1,36,113,071000,1005
13,36,113,071000,1006
0,36,113,071000,1007
10,36,113,071000,1008
4,36,113,071000,1009
13,36,113,071000,1010
2,36,113,071000,1011
32,36,113,071000,2003
46,36,113,071000,2004
11,36,113,071000,2006
6,36,113,071000,2007
1,36,113,071000,2009
7,36,113,071000,2010
8,36,113,071000,2011
0,36,113,071000,2013
0,36,113,071000,2014
1,36,113,071000,2016
30,36,113,071000,1012
0,36,113,071000,1013
0,36,113,071000,1014
0,36,113,071000,1015
15,36,113,071000,1016
48,36,113,071000,1017
91,36,113,071000,1018
0,36,113,071000,1019
11,36,113,071000,1020
0,36,113,071000,1021
1,36,113,071000,1022
18,36,113,071000,1024
0,36,113,071000,1025
0,36,113,071000,1027
4,36,113,071000,1028
3,36,113,071000,1030
4,36,113,071000,1031
7,36,113,071000,1033
134,36,113,071000,1034
163,36,113,071000,2000
21,36,113,071000,2002
0,36,113,071000,2017
27,36,113,071000,2019
142,36,113,071000,2020
13,36,113,071000,2021
31,36,113,071000,2023
11,36,113,071000,2024
60,36,113,071000,2026
19,36,113,071000,2027
24,36,113,071000,2029
66,36,113,071000,2030
15,36,113,071000,2032
18,36,113,071000,2033
6,36,113,071000,2034
15,36,113,071000,2036
0,36,113,071000,2037
0,36,113,071000,2038
28,36,113,071000,2039
12,36,113,071000,2040
6,36,113,071000,2041
31,36,113,071000,2042
4,36,113,071000,2043
8,36,113,071000,2044
5,36,113,071000,2045
6,36,113,071000,2046
4,36,113,071000,2047
0,36,113,071000,2048
26,36,113,071000,2049
20,36,113,071000,2050
21,36,113,071000,2051
17,36,113,071000,2053
17,36,113,071000,2055
5,36,113,071000,2056
98,36,113,071000,2058
5,36,113,071000,2059
4,36,113,071000,2061
12,36,113,071000,2062
71,36,113,071000,2064
9,36,113,071000,2065
21,36,113,071000,2066
8,36,113,071000,2068
21,36,113,071000,2069
0,36,113,071000,2071
0,36,113,071000,2072
29,36,113,071000,2074
0,36,113,071000,2075
0,36,113,071000,2077
62,36,113,071000,3000
27,36,113,071000,3001
31,36,113,071000,3003
0,36,113,071000,3004
16,36,113,071000,3006
28,36,113,071000,3007
18,36,113,071000,3009
34,36,113,071000,3010
9,36,113,071000,3011
12,36,113,071000,3012
12,36,113,071000,3013
9,36,113,071000,3014
38,36,113,071000,3015
0,36,113,071000,3016
0,36,113,071000,3017
0,36,113,071000,3018
0,36,113,071000,3019
0,36,113,071000,3020
14,36,113,071000,3021
15,36,113,071000,3022
23,36,113,071000,3023
87,36,113,071000,3024
12,36,113,071000,3025
22,36,113,071000,3026
17,36,113,071000,3028
19,36,113,071000,3029
0,36,113,071000,4001
0,36,113,071000,4002
30,36,113,071000,4004
57,36,113,071000,4005
91,36,113,071000,4007
6,36,113,071000,4008
7,36,113,071000,4009
28,36,113,071000,4011
6,36,113,071000,4012
0,36,113,071000,4014
38,36,113,071000,4015
45,36,113,071000,2005
5,36,113,071000,2008
17,36,113,071000,2012
10,36,113,071000,2015
1,36,113,071000,2018
14,36,113,071000,2022
7,36,113,071000,2025
45,36,113,071000,2028
9,36,113,071000,2031
2,36,113,071000,2035
30,36,113,071000,2054
23,36,113,071000,2057
0,36,113,071000,2060
23,36,113,071000,2063
8,36,113,071000,2067
0,36,113,071000,2070
0,36,113,071000,2073
9,36,113,071000,2076
14,36,113,071000,3002
5,36,113,071000,3005
18,36,113,071000,3008
29,36,113,071000,3027
0,36,113,071000,4000
77,36,113,071000,4003
13,36,113,071000,4006
50,36,113,071000,4010
18,36,113,071000,4013
85,36,113,071000,1000
1,36,113,071000,1003
31,36,113,071000,1023
9,36,113,071000,1026
6,36,113,071000,1029
3,36,113,071000,1032
20,36,113,071000,2001
25,36,113,071000,2052
2,36,113,072001,1033
19,36,113,072001,1034
22,36,113,072001,1001
0,36,113,072001,1002
13,36,113,072001,1003
0,36,113,072001,1005
99,36,113,072001,1006
29,36,113,072001,1008
14,36,113,072001,1009
27,36,113,072001,1011
15,36,113,072001,1012
10,36,113,072001,1013
2,36,113,072001,1015
12,36,113,072001,1016
11,36,113,072001,1018
19,36,113,072001,1019
9,36,113,072001,1020
41,36,113,072001,1021
6,36,113,072001,1022
0,36,113,072001,1023
3,36,113,072001,1024
0,36,113,072001,1025
0,36,113,072001,1026
0,36,113,072001,1027
0,36,113,072001,1028
0,36,113,072001,1029
9,36,113,072001,1030
31,36,113,072001,1031
20,36,113,072001,1032
32,36,113,072001,1035
22,36,113,072001,1036
29,36,113,072001,1037
34,36,113,072001,1038
41,36,113,072001,1039
0,36,113,072001,1040
11,36,113,072001,1041
17,36,113,072001,1042
23,36,113,072001,1043
28,36,113,072001,1044
28,36,113,072001,1045
30,36,113,072001,1046
96,36,113,072001,1047
27,36,113,072001,1049
93,36,113,072001,1050
31,36,113,072001,1051
1,36,113,072001,1053
33,36,113,072001,1054
0,36,113,072001,2000
40,36,113,072001,2001
7,36,113,072001,2003
5,36,113,072001,2004
68,36,113,072001,2005
10,36,113,072001,2007
28,36,113,072001,2008
2,36,113,072001,2010
0,36,113,072001,2011
0,36,113,072001,2013
0,36,113,072001,2014
0,36,113,072001,2015
26,36,113,072001,2017
0,36,113,072001,2018
92,36,113,072001,2020
25,36,113,072001,2021
19,36,113,072001,2023
8,36,113,072001,2024
55,36,113,072001,2025
15,36,113,072001,2028
123,36,113,072001,2029
31,36,113,072001,2030
0,36,113,072001,2031
15,36,113,072001,2032
13,36,113,072001,2033
0,36,113,072001,2034
0,36,113,072001,2035
0,36,113,072001,2036
0,36,113,072001,2037
0,36,113,072001,2038
45,36,113,072001,1048
18,36,113,072001,1052
3,36,113,072001,1055
181,36,113,072001,2002
9,36,113,072001,2006
0,36,113,072001,2009
0,36,113,072001,2012
36,36,113,072001,2016
0,36,113,072001,2019
0,36,113,072001,2022
56,36,113,072001,2026
22,36,113,072001,1000
2,36,113,072001,1004
10,36,113,072001,1007
21,36,113,072001,1010
22,36,113,072001,1014
16,36,113,072001,1017
0,36,113,072001,2027
0,36,113,072002,1000
55,36,113,072002,1001
6,36,113,072002,1002
50,36,113,072002,1003
0,36,113,072002,1005
0,36,113,072002,1006
0,36,113,072002,1007
3,36,113,072002,1009
0,36,113,072002,1010
8,36,113,072002,1012
0,36,113,072002,1013
0,36,113,072002,1015
8,36,113,072002,1016
10,36,113,072002,1017
6,36,113,072002,1019
36,36,113,072002,1020
0,36,113,072002,1022
5,36,113,072002,1023
31,36,113,072002,1025
0,36,113,072002,1026
0,36,113,072002,1027
0,36,113,072002,1029
45,36,113,072002,1030
30,36,113,072002,1032
0,36,113,072002,1033
0,36,113,072002,1035
0,36,113,072002,1036
108,36,113,072002,1037
5,36,113,072002,1040
23,36,113,072002,1041
12,36,113,072002,1042
11,36,113,072002,1043
44,36,113,072002,1044
103,36,113,072002,1045
34,36,113,072002,1046
0,36,113,072002,1047
1,36,113,072002,1048
0,36,113,072002,2000
56,36,113,072002,2001
133,36,113,072002,2002
67,36,113,072002,2003
83,36,113,072002,2004
6,36,113,072002,2005
9,36,113,072002,2006
0,36,113,072002,2008
82,36,113,072002,2009
16,36,113,072002,2011
3,36,113,072002,2012
13,36,113,072002,2014
15,36,113,072002,2015
0,36,113,072002,2016
3,36,113,072002,2018
8,36,113,072002,2019
0,36,113,072002,2021
0,36,113,072002,2022
0,36,113,072002,2024
0,36,113,072002,2025
0,36,113,072002,2026
0,36,113,072002,2028
2,36,113,072002,2029
0,36,113,072002,2031
17,36,113,072002,2032
0,36,113,072002,2034
0,36,113,072002,2035
2,36,113,072002,1004
0,36,113,072002,1008
10,36,113,072002,1011
0,36,113,072002,1014
11,36,113,072002,1018
0,36,113,072002,1021
14,36,113,072002,1024
0,36,113,072002,1028
68,36,113,072002,1031
13,36,113,072002,1034
16,36,113,072002,1038
0,36,113,072002,2007
21,36,113,072002,2010
181,36,113,072002,2013
0,36,113,072002,2017
3,36,113,072002,2020
0,36,113,072002,2023
0,36,113,072002,2027
0,36,113,072002,2030
0,36,113,072002,2033
6,36,113,072002,1039
157,36,113,073000,1007
40,36,113,073000,1009
7,36,113,073000,1010
37,36,113,073000,1012
9,36,113,073000,1013
0,36,113,073000,1014
52,36,113,073000,1015
25,36,113,073000,1016
24,36,113,073000,1017
40,36,113,073000,1018
120,36,113,073000,1019
18,36,113,073000,1020
72,36,113,073000,1021
115,36,113,073000,1022
12,36,113,073000,1023
9,36,113,073000,1000
19,36,113,073000,1002
0,36,113,073000,1003
22,36,113,073000,1005
37,36,113,073000,1006
4,36,113,073000,1024
60,36,113,073000,1025
44,36,113,073000,1027
26,36,113,073000,1029
42,36,113,073000,1030
0,36,113,073000,1032
0,36,113,073000,1033
82,36,113,073000,1035
177,36,113,073000,1036
65,36,113,073000,2000
0,36,113,073000,2001
6,36,113,073000,2002
11,36,113,073000,2004
25,36,113,073000,2005
43,36,113,073000,2007
76,36,113,073000,2008
19,36,113,073000,2010
41,36,113,073000,2011
78,36,113,073000,2013
6,36,113,073000,2014
25,36,113,073000,2015
27,36,113,073000,2017
22,36,113,073000,2018
114,36,113,073000,2020
37,36,113,073000,2021
8,36,113,073000,2023
21,36,113,073000,2024
9,36,113,073000,2025
138,36,113,073000,2026
0,36,113,073000,2027
0,36,113,073000,2028
2,36,113,073000,2029
1,36,113,073000,2030
13,36,113,073000,2031
12,36,113,073000,2032
24,36,113,073000,2033
16,36,113,073000,2034
6,36,113,073000,2035
0,36,113,073000,2036
0,36,113,073000,2037
0,36,113,073000,2038
0,36,113,073000,2039
1,36,113,073000,2041
0,36,113,073000,2043
0,36,113,073000,2044
0,36,113,073000,2046
9,36,113,073000,2047
0,36,113,073000,2049
0,36,113,073000,3000
8,36,113,073000,3002
3,36,113,073000,3003
8,36,113,073000,3004
4,36,113,073000,3006
0,36,113,073000,3007
10,36,113,073000,3009
7,36,113,073000,3010
9,36,113,073000,3012
0,36,113,073000,3013
2,36,113,073000,3015
0,36,113,073000,3016
0,36,113,073000,3017
4,36,113,073000,3019
13,36,113,073000,3020
23,36,113,073000,3022
5,36,113,073000,3023
1,36,113,073000,3025
11,36,113,073000,3026
265,36,113,073000,3027
17,36,113,073000,3028
7,36,113,073000,3029
34,36,113,073000,3030
30,36,113,073000,3031
58,36,113,073000,3032
25,36,113,073000,3033
75,36,113,073000,3034
12,36,113,073000,3035
20,36,113,073000,3036
6,36,113,073000,3037
5,36,113,073000,3038
35,36,113,073000,3039
17,36,113,073000,3040
20,36,113,073000,3041
10,36,113,073000,3042
23,36,113,073000,3044
0,36,113,073000,4000
0,36,113,073000,4002
0,36,113,073000,4003
0,36,113,073000,4005
5,36,113,073000,4006
70,36,113,073000,4007
2,36,113,073000,4009
0,36,113,073000,4010
42,36,113,073000,4012
22,36,113,073000,4013
38,36,113,073000,4015
12,36,113,073000,4016
8,36,113,073000,4018
11,36,113,073000,4019
7,36,113,073000,4020
0,36,113,073000,4022
9,36,113,073000,4023
28,36,113,073000,4025
35,36,113,073000,4026
0,36,113,073000,3014
0,36,113,073000,3018
9,36,113,073000,3021
1,36,113,073000,3024
7,36,113,073000,3043
11,36,113,073000,4001
24,36,113,073000,4004
9,36,113,073000,4008
8,36,113,073000,4011
14,36,113,073000,4014
0,36,113,073000,4017
0,36,113,073000,4021
8,36,113,073000,4024
63,36,113,073000,4027
0,36,113,073000,1001
81,36,113,073000,1004
103,36,113,073000,1008
0,36,113,073000,1011
26,36,113,073000,1028
16,36,113,073000,1031
0,36,113,073000,1034
8,36,113,073000,1037
9,36,113,073000,2003
78,36,113,073000,2006
20,36,113,073000,2009
22,36,113,073000,2012
11,36,113,073000,2016
13,36,113,073000,2019
42,36,113,073000,2022
0,36,113,073000,2042
0,36,113,073000,2045
20,36,113,073000,2048
3,36,113,073000,3001
9,36,113,073000,3005
19,36,113,073000,3008
11,36,113,073000,3011
34,36,113,073000,1026
0,36,113,073000,2040
119,36,113,073000,4028
0,36,113,073500,1001
0,36,113,073500,1002
8,36,113,073500,1004
22,36,113,073500,1005
9,36,113,073500,1006
39,36,113,073500,1007
0,36,113,073500,1008
0,36,113,073500,1009
1,36,113,073500,1010
13,36,113,073500,1011
9,36,113,073500,1012
4,36,113,073500,1013
3,36,113,073500,1014
0,36,113,073500,1015
0,36,113,073500,1016
0,36,113,073500,1017
0,36,113,073500,1018
0,36,113,073500,1019
31,36,113,073500,1021
0,36,113,073500,1023
20,36,113,073500,1024
13,36,113,073500,1026
6,36,113,073500,1027
36,36,113,073500,1029
18,36,113,073500,1030
15,36,113,073500,1032
34,36,113,073500,1033
0,36,113,073500,1034
2,36,113,073500,1036
21,36,113,073500,1037
63,36,113,073500,1039
9,36,113,073500,1040
0,36,113,073500,1042
0,36,113,073500,1043
3,36,113,073500,1045
100,36,113,073500,1046
56,36,113,073500,1047
32,36,113,073500,1049
12,36,113,073500,1050
4,36,113,073500,1052
0,36,113,073500,1053
9,36,113,073500,1055
0,36,113,073500,1056
10,36,113,073500,1057
0,36,113,073500,1058
64,36,113,073500,1059
19,36,113,073500,1060
19,36,113,073500,1061
4,36,113,073500,1062
51,36,113,073500,1063
44,36,113,073500,1064
11,36,113,073500,1065
10,36,113,073500,1066
17,36,113,073500,1067
13,36,113,073500,1068
32,36,113,073500,1069
27,36,113,073500,1070
0,36,113,073500,1071
0,36,113,073500,1073
26,36,113,073500,2000
15,36,113,073500,2001
7,36,113,073500,2003
7,36,113,073500,2004
4,36,113,073500,2006
9,36,113,073500,2007
0,36,113,073500,2009
0,36,113,073500,2010
0,36,113,073500,2011
21,36,113,073500,2013
23,36,113,073500,2014
0,36,113,073500,2016
2,36,113,073500,2017
0,36,113,073500,2019
5,36,113,073500,2020
19,36,113,073500,2022
0,36,113,073500,2023
0,36,113,073500,2024
0,36,113,073500,2026
52,36,113,073500,2027
0,36,113,073500,2029
0,36,113,073500,2030
10,36,113,073500,2032
0,36,113,073500,2033
5,36,113,073500,2034
44,36,113,073500,2035
3,36,113,073500,2036
8,36,113,073500,2037
10,36,113,073500,2038
0,36,113,073500,2039
0,36,113,073500,2040
2,36,113,073500,2041
13,36,113,073500,2042
5,36,113,073500,2043
73,36,113,073500,2044
8,36,113,073500,2045
3,36,113,073500,2046
57,36,113,073500,2047
0,36,113,073500,2048
0,36,113,073500,2049
0,36,113,073500,2051
2,36,113,073500,2052
10,36,113,073500,2054
4,36,113,073500,2055
11,36,113,073500,2056
0,36,113,073500,2058
2,36,113,073500,2059
7,36,113,073500,2061
2,36,113,073500,2062
0,36,113,073500,1000
0,36,113,073500,1003
10,36,113,073500,1022
38,36,113,073500,1025
8,36,113,073500,1028
14,36,113,073500,1031
26,36,113,073500,1035
18,36,113,073500,1038
0,36,113,073500,1041
5,36,113,073500,1044
13,36,113,073500,1048
0,36,113,073500,1051
0,36,113,073500,1054
8,36,113,073500,1074
1,36,113,073500,2002
5,36,113,073500,2005
8,36,113,073500,2008
0,36,113,073500,2012
1,36,113,073500,2015
0,36,113,073500,2018
6,36,113,073500,2021
0,36,113,073500,2025
21,36,113,073500,2028
4,36,113,073500,2031
0,36,113,073500,2050
135,36,113,073500,2053
19,36,113,073500,2057
63,36,113,073500,2060
0,36,113,073500,2063
59,36,113,073500,1020
9,36,113,073500,1072
0,36,113,074000,1000
0,36,113,074000,1001
0,36,113,074000,1003
9,36,113,074000,1004
0,36,113,074000,1005
0,36,113,074000,1007
3,36,113,074000,1008
27,36,113,074000,1010
58,36,113,074000,1011
10,36,113,074000,1013
4,36,113,074000,1015
57,36,113,074000,1016
19,36,113,074000,1017
8,36,113,074000,1019
4,36,113,074000,1020
13,36,113,074000,1022
19,36,113,074000,1023
0,36,113,074000,1024
64,36,113,074000,1025
18,36,113,074000,1026
19,36,113,074000,1027
8,36,113,074000,1028
36,36,113,074000,1029
30,36,113,074000,1030
0,36,113,074000,1031
0,36,113,074000,1032
4,36,113,074000,1033
0,36,113,074000,1034
6,36,113,074000,1035
31,36,113,074000,1037
5,36,113,074000,1039
24,36,113,074000,1040
33,36,113,074000,1042
5,36,113,074000,1043
3,36,113,074000,1045
0,36,113,074000,1046
7,36,113,074000,1048
0,36,113,074000,1049
0,36,113,074000,1050
6,36,113,074000,1052
2,36,113,074000,1053
0,36,113,074000,2000
0,36,113,074000,2001
0,36,113,074000,2003
4,36,113,074000,2004
0,36,113,074000,2006
0,36,113,074000,2007
0,36,113,074000,2008
9,36,113,074000,2010
5,36,113,074000,2011
1,36,113,074000,2013
49,36,113,074000,2014
12,36,113,074000,2016
13,36,113,074000,2017
62,36,113,074000,2018
0,36,113,074000,2019
6,36,113,074000,2020
0,36,113,074000,2021
1,36,113,074000,2022
70,36,113,074000,2023
70,36,113,074000,2024
1,36,113,074000,2025
1,36,113,074000,2026
6,36,113,074000,2027
6,36,113,074000,2028
40,36,113,074000,2029
18,36,113,074000,2030
10,36,113,074000,2031
8,36,113,074000,2032
4,36,113,074000,2034
0,36,113,074000,2036
6,36,113,074000,2037
28,36,113,074000,2039
17,36,113,074000,2040
4,36,113,074000,2042
0,36,113,074000,2043
1,36,113,074000,2045
20,36,113,074000,2046
7,36,113,074000,2047
3,36,113,074000,2049
19,36,113,074000,2050
0,36,113,074000,2052
0,36,113,074000,2053
0,36,113,074000,3000
1,36,113,074000,3001
19,36,113,074000,3003
13,36,113,074000,3004
